lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence
Initiativ	SUBST	initiative	first step	dës Aktioun ass op Initiativ vun der Direktioun organiséiert ginn 	INITIATIV1UNI1	the first of a series of actions	0.5552737712860107
Initiativ	SUBST	initiative	proposal	d'Pabeiersammlung ass eng Initiativ vun de lokale Veräiner 	INITIATIV1UNI2	readiness to embark on bold new ventures	0.24370136857032776
Initiativ	SUBST	initiative	resourcefulness	deem jonke Borscht feelt et net un Initiativ ! 	INITIATIV1UNI3	readiness to embark on bold new ventures	0.4200778007507324
initiéieren	VRB	to initiate	to cause to begin	dëse Projet ass d'lescht Joer initiéiert ginn 	INITIEIEREN1UNI1	set in motion, start an event or prepare the way for	0.5997129082679749
injektéieren	VRB	to inject	under pressure	fir d'Mauerwierk ze stabiliséieren, ass Bëtong injektéiert ginn 	INJEKTEIEREN1UNI1	feed intravenously	0.23269793391227722
inkompetent	ADJ	incompetent	incapable	eisen neie Chef schéngt mer zimmlech inkompetent ze sinn 	INKOMPETENT1UNI1	showing lack of skill or aptitude	0.37224894762039185
Innovatioun	SUBST	innovation	action of innovating	ouni Innovatioun kann eist Konzept net weiderentwéckelt ginn 	INNOVATIOUN1UNI1	a creation (a new device or process) resulting from study and experimentation	0.49448221921920776
Innovatioun	SUBST	innovation	new product	op der Foire ginn déi neist technesch Innovatioune presentéiert 	INNOVATIOUN1UNI2	the act of starting something for the first time; introducing something new	0.38910025358200073
Installatioun	SUBST	installation	installing	d'Installatioun vun eiser Alarmanlag huet ongeféier eng Stonn gedauert 	INSTALLATIOUN1UNI1	the act of installing something (as equipment)	0.4047684967517853
Installatioun	SUBST	installation	technical equipment	déi ganz Installatiounen an der Schoul sinn nei gemaach ginn 	INSTALLATIOUN1UNI2	the act of installing something (as equipment)	0.5432481169700623
Installatioun	SUBST	installation	art exhibit	dem Kënschtler seng Installatioun ass gëschter ofgerappt ginn 	INSTALLATIOUN1UNI3	a building or place that provides a particular service or is used for a particular industry	0.21363429725170135
Installatrice	SUBST	plumber	female	ech muss d'Installatrice uruffen, fir datt se mäi Krunn flécke kënnt 	INSTALLATRICE1UNI1	a craftsman who installs and repairs pipes and fixtures and appliances	0.18263423442840576
installéieren	VRB	to install	equipment	si hunn eis nei Wäschmaschinn installéiert 	INSTALLEIEREN1UNI1	set up for use	0.46017009019851685
installéieren	VRB	to install	software	ech hunn e flott Spill op mengem Papp säi Laptop installéiert 	INSTALLEIEREN1UNI3	set up for use	0.23670928180217743
Instanz	SUBST	authority	public authority, institution	d'Nouvelle ass vu kenger offizieller Instanz confirméiert ginn 	INSTANZ1UNI1	an administrative unit of government	0.675961971282959
institutionaliséieren	VRB	to institutionalize	a practice, an activity	déi preventiv Medezin gouf eréischt nom Zweete Weltkrich institutionaliséiert 	INSTITUTIONALISEIEREN1UNI1	cause to be admitted; of persons to an institution	0.21927402913570404
Institutioun	SUBST	institution	official, public	no der Kris haten d'Bierger kee Vertraue méi an d'Institutiounen 	INSTITUTIOUN1UNI1	an establishment consisting of a building or complex of buildings where an organization for the promotion of some cause is situated	0.2578301429748535
Instruktioun	SUBST	instruction	order	d'Personal huet kloer Instruktioune kritt 	INSTRUKTIOUN1UNI1	a message describing how something is to be done	0.12030136585235596
Instrument	SUBST	instrument	device, tool	virum Start iwwerpréift de Pilot d'Instrumenter am Cockpit 	INSTRUMENT1UNI1	a device that requires skill for proper use	0.6837161183357239
Instrument	SUBST	instrument	means	d'Press ass e wichtegt Instrument an der Lutte géint de Rassismus 	INSTRUMENT1UNI2	the means whereby some act is accomplished	0.4973048269748688
instrumental	ADJ	instrumental	music	duuss instrumental Musek berouegt mech 	INSTRUMENTAL1UNI1	relating to or designed for or performed on musical instruments	0.2900659143924713
instrumentaliséieren	VRB	to exploit	to misuse	hir Initiativ gouf vun anere Leit fir nationalistesch Zwecker instrumentaliséiert 	INSTRUMENTALISEIEREN1UNI1	use or manipulate to one's advantage	0.5440835952758789
inteeger	ADJ	honest	full of integrity	hie war schonn ëmmer eng inteeger Perséinlechkeet 	INTEEGER1UNI1	marked by truth	0.4801889955997467
integral	ADJ	integral	whole	ech hunn dat integraalt Wierk vu mengem Liblingsauteur an der Bibliothéik stoen 	INTEGRAL1UNI1	constituting the undiminished entirety; lacking nothing essential especially not damaged; - Bacon	0.295012891292572
integral	ADJ	integral	essential	Stagen a Projete sinn integral Bestanddeeler vun eiser Formatioun 	INTEGRAL1UNI2	existing as an essential constituent or characteristic	0.38382554054260254
integréieren	VRB	to integrate	to include, to incorporate	verschidde Propose vun de Bierger goufen an dat neit Gemengereglement integréiert 	INTEGREIEREN1UNI1	make into a whole or make part of a whole	0.3745710849761963
Integritéit	SUBST	integrity	honesty	kee Mënsch bezweiwelt d'Integritéit vum Arbitter 	INTEGRITEIT1UNI2	moral soundness	0.4298953115940094
intelligent	ADJ	intelligent	clever, bright	si menge sech mat hiren intelligente Kanner 	INTELLIGENT1UNI1	endowed with the capacity to reason	0.42225974798202515
intelligent	ADJ	intelligent	reasonable, sensible	d'Kanner sinn heiansdo méi intelligent ewéi d'Elteren 	INTELLIGENT1UNI2	endowed with the capacity to reason	0.436711847782135
Interessi	SUBST	interest	advantage, benefit	dee mécht nëmmen aus eegenem Interessi um Projet mat 	INTERESSI1UNI1	a reason for wanting something done	0.24895454943180084
Interessi	SUBST	interest	preference, predilection	mir hunn déi selwecht Interessien 	INTERESSI1UNI2	the power of attracting or holding one's attention (because it is unusual or exciting etc.)	0.3262653350830078
Interessi	SUBST	interest	attention	d'Leit hunn dem Riedner mat vill Interessi nogelauschtert 	INTERESSI1UNI3	the power of attracting or holding one's attention (because it is unusual or exciting etc.)	0.39803600311279297
Interêt	SUBST	interest	advantage, benefit	dee mécht nëmmen aus eegenem Interêt um Projet mat 	INTERET1UNI1	a reason for wanting something done	0.24895454943180084
Interêt	SUBST	interest	preference, predilection	mir hunn déi selwecht Interêten 	INTERET1UNI2	the power of attracting or holding one's attention (because it is unusual or exciting etc.)	0.3262653350830078
Interêt	SUBST	interest	attention	d'Leit hunn dem Riedner mat vill Interêt nogelauschtert 	INTERET1UNI3	the power of attracting or holding one's attention (because it is unusual or exciting etc.)	0.39803600311279297
Interieur	SUBST	interior	finish, trim	mir wënschen eis en Auto mat engem hellen Interieur 	INTERIEUR1UNI1	the inner or enclosed surface of something	0.2777913212776184
Internet	SUBST	Internet	network	um Internet fënnt een Informatiounen zu esou zimmlech allem, wat een sech ka virstellen 	INTERNET1UNI1	a computer network consisting of a worldwide network of computer networks that use the TCP/IP network protocols to facilitate data transmission and exchange	0.44815564155578613
Internet	SUBST	Internet	Internet connection	wéi, hues du keen Internet ? 	INTERNET1UNI2	a computer network consisting of a worldwide network of computer networks that use the TCP/IP network protocols to facilitate data transmission and exchange	0.28163647651672363
Internistin	SUBST	internist	female	mat Hëllef vun engem Ultraschall ënnersicht d'Internistin meng Verdauungsorganer 	INTERNISTIN1UNI1	a specialist in internal medicine	0.26704344153404236
Interpellatioun	SUBST	interpellation	in parliament	a senger Interpellatioun huet den Deputéierten op verschidde Mëssstänn higewisen 	INTERPELLATIOUN1UNI1	(parliament) a parliamentary procedure of demanding that a government official explain some act or policy	0.47364941239356995
interpelléieren	VRB	to interpellate	in parliament	de Minister ass iwwer dat neit Gesetz vun zwee Deputéierten interpelléiert ginn 	INTERPELLEIEREN1UNI1	question formally about policy or government business	0.25772780179977417
Interpretatioun	SUBST	interpretation	explanation, explication	vun deem Gedicht gëtt et e puer Interpretatiounen 	INTERPRETATIOUN1UNI1	an explanation of something that is not immediately obvious	0.5923508405685425
Interpretatioun	SUBST	interpretation	artistic representation	vun där Sinfonie hunn ech scho véier verschidden Interpretatiounen héieren 	INTERPRETATIOUN1UNI2	the act of interpreting something as expressed in an artistic performance	0.6242938041687012
interpretéieren	VRB	to interpret	to construe	ech hu seng Äntwert falsch interpretéiert 	INTERPRETEIEREN1UNI1	make sense of; assign a meaning to	0.5115088820457458
interpretéieren	VRB	to interpret	to represent artistically	de Pianist huet dat klassescht Stéck modern interpretéiert 	INTERPRETEIEREN1UNI2	create an image or likeness of	0.4658741354942322
Intervall	SUBST	interval	time	haut fueren d'Bussen a kuerzen Intervallen 	INTERVALL1UNI1	a definite length of time marked off by two instants	0.5058281421661377
Intervall	SUBST	interval	interval	looss tëschent den Abschnitter méi e groussen Intervall ! 	INTERVALL1UNI2	a definite length of time marked off by two instants	0.46832501888275146
Intervall	SUBST	interval	between two sounds	an där selwechter Oktav ass den Intervall tëschent dem Re an dem Si méi grouss ewéi deen tëschent dem Mi an dem La 	INTERVALL1UNI3	the difference in pitch between two notes	0.4251284599304199
intervenéieren	VRB	to intervene	to step in	wann d'Demonstrante friddlech bliwwe wieren, hätt d'Police net missen intervenéieren 	INTERVENEIEREN1UNI1	get involved, so as to alter or hinder an action, or through force or threat of force	0.44065001606941223
intervenéieren	VRB	to intervene	to interrupt, to cut in	ech konnt deenen Dommheeten net méi nolauschteren, ouni ze intervenéieren 	INTERVENEIEREN1UNI2	get involved, so as to alter or hinder an action, or through force or threat of force	0.4660769999027252
Interventioun	SUBST	intervention	stepping in, involvement	no der Interventioun vun der Police war d'Kläpperei direkt eriwwer 	INTERVENTIOUN1UNI1	the act of intervening (as to mediate a dispute, etc.)	0.6115108132362366
Interventioun	SUBST	intervention	interruption, cutting-in	nom Minister senger Interventioun ass vill geklappt ginn 	INTERVENTIOUN1UNI2	the act of intervening (as to mediate a dispute, etc.)	0.3234260678291321
intim	ADJ	intimate	private, confidential	dat sinn intim Detailer, déi keen eppes uginn 	INTIM1UNI1	marked by close acquaintance, association, or familiarity; ;  - V.L. Parrington	0.3255046010017395
intim	ADJ	intimate	sexual	si zwee haten eng intim Relatioun 	INTIM1UNI2	involved in a sexual relationship	0.5938060283660889
intim	ADJ	intimate	comfortable, cosy	komm, mer ginn an d'Stiffchen, do ass et méi intim 	INTIM1UNI3	having or fostering a warm or friendly and informal atmosphere	0.35782575607299805
Intoleranz	SUBST	intolerance	non-acceptance	Haass an Intoleranz hu keng Plaz an eiser Gesellschaft 	INTOLERANZ1UNI1	unwillingness to recognize and respect differences in opinions or beliefs	0.481128066778183
Intoleranz	SUBST	intolerance	to a food, to a drug	wa bei enger Persoun eng Intoleranz géint Weess diagnostizéiert gëtt, muss se meeschtens hir ganz Ernärung ëmstellen 	INTOLERANZ1UNI2	impatience with annoyances	0.13833314180374146
Intrigantin	SUBST	intriguer	female	déi Intrigantin huet eis mat hirer Hannerhältegkeet iergefouert 	INTRIGANTIN1UNI1	a person who devises plots or intrigues	0.1078808456659317
Inventaire	SUBST	inventory	listing	d'Bibliothecairë sinn amgaang, den Inventaire ze maachen 	INVENTAIRE1UNI1	a detailed list of all the items in stock	0.46200671792030334
Inventar	SUBST	inventory	entire business stock	wéi d'Geschäft iwwerholl gouf, ass den Inventar separat verkaaft ginn 	INVENTAR1UNI2	a detailed list of all the items in stock	0.4591080844402313
Invest	SUBST	investment	expenditure	eise Konzern plangt fir d'nächst Joer Investen an der Héicht vun 250 Milliounen Euro 	INVEST1UNI2	money that is invested with an expectation of profit	0.36521291732788086
investéieren	VRB	to invest	money	d'Firmaen investéieren ëmmer méi Geld an d'erneierbar Energien 	INVESTEIEREN1UNI1	make an investment	0.39398708939552307
investéieren	VRB	to invest	time, energy	d'Museker hu vill Zäit investéiert , fir datt de Concert sollt e Succès ginn 	INVESTEIEREN1UNI2	provide with power and authority	0.21362322568893433
Investissement	SUBST	investment	expenditure	eise Konzern plangt fir d'nächst Joer Investissementer an der Héicht vun 250 Milliounen Euro 	INVESTISSEMENT1UNI2	money that is invested with an expectation of profit	0.36521291732788086
Investitioun	SUBST	investment	expenditure	eise Konzern plangt fir d'nächst Joer Investitiounen an der Héicht vun 250 Milliounen Euro 	INVESTITIOUN1UNI2	money that is invested with an expectation of profit	0.36521291732788086
Invitatioun	SUBST	invitation	request	du kanns déi Invitatioun net refuséieren 	INVITATIOUN1UNI1	a request (spoken or written) to participate or be present or take part in something	0.41589173674583435
Invitatioun	SUBST	invitation	letter, card	den Datum vum Fest steet op der Invitatioun 	INVITATIOUN1UNI2	a tempting allurement	0.27813902497291565
Invitée	SUBST	guest	female	eng Invitée huet den Event op de soziale Medie kommentéiert 	INVITEE1UNI1	a customer of a hotel or restaurant etc.	0.25466829538345337
inzenéieren	VRB	to stage	a performance	de jonke Regisseur huet säin éischt Stéck inzenéiert 	INZENEIEREN1UNI1	perform (a play), especially on a stage	0.6510097980499268
Irakerin	SUBST	Iraqi	female	meng bescht Frëndin ass Irakerin 	IRAKERIN1UNI1	a native or inhabitant of Iraq	0.276147723197937
Iranerin	SUBST	Iranian	female	meng bescht Frëndin ass Iranerin 	IRANERIN1UNI1	a native or inhabitant of Iran	0.27312523126602173
Iridium	SUBST	iridium	chemical element	d'Element Iridium gehéiert zum Grupp vun den Iwwergangsmetaller 	IRIDIUM1UNI1	a heavy brittle metallic element of the platinum group; used in alloys; occurs in natural alloys with platinum or osmium	0.4711989164352417
Irritatioun	SUBST	irritation	annoyance	d'Coursen op der Bourse hunn haut fir Irritatioun gesuergt 	IRRITATIOUN1UNI1	the psychological state of being irritated or annoyed	0.5984969139099121
Irritatioun	SUBST	irritation	inflammation	ech hunn eng Irritatioun am lénksen A 	IRRITATIOUN1UNI2	an uncomfortable feeling of mental painfulness or distress	0.32525792717933655
irritéieren	VRB	to irritate	to annoy	déi frech Bemierkung huet mech esou irritéiert , datt ech mech net méi konnt konzentréieren 	IRRITEIEREN1UNI1	cause annoyance in; disturb, especially by minor irritations	0.5271010994911194
Islännerin	SUBST	Icelander	female	meng bescht Frëndin ass Islännerin 	ISLANNERIN1UNI1	a native or inhabitant of Iceland	0.26279711723327637
Isolatioun	SUBST	isolation	solitude	hien huet e ganzt Joer op enger klenger Insel an der totaler Isolatioun gelieft 	ISOLATIOUN1UNI1	a feeling of being disliked and alone	0.43515509366989136
Isolatioun	SUBST	insulation	material	mir mussen d'Isolatioun vum Daach nei maachen 	ISOLATIOUN1UNI3	a material that reduces or prevents the transmission of heat or sound or electricity	0.3106749653816223
Israeelin	SUBST	Israeli	female	meng bescht Frëndin ass Israeelin 	ISRAEELIN1UNI1	a native or inhabitant of Israel	0.2247105985879898
Italieenerin	SUBST	Italian	female	meng bescht Frëndin ass Italieenerin 	ITALIEENERIN1UNI1	a native or inhabitant of Italy	0.225736603140831
Iwwel	SUBST	ill	annoyance, problem	déi knaschteg Dusche waren dat geréngst Iwwel am Hotel 	IWWEL1UNI1	an often persistent bodily disorder or disease; a cause for complaining	0.48369887471199036
iwwerblécken	VRB	to overlook	to have a view of	vun dësem Tuerm aus kann een déi ganz Stad iwwerblécken 	IWWERBLECKEN1UNI1	look down on	0.3676620125770569
