lemma,pos,en_word,en_definition,de_word,de_definition,fr_word,fr_definition,sentence,code,wn_definition_en,confidence_en,wn_definition_de,confidence_de,wn_definition_fr,confidence_fr,wn_definition,definition_language,confidence,lux_definition,gloss_with_example,gloss_without_example
verwarnen,VRB,to caution,to give a formal warning,verwarnen,,avertir,"instruire, sermonner","nodeem den Employé fir d'drëtt verwarnt gouf , ass en an d'Direktioun geruff ginn ",VERWARNEN1UNI1,warn strongly; put on guard,0.6972433924674988,,,warn in advance or beforehand; give an early warning,0.7123274207115173,warn strongly; put on guard,English,0.6972433924674988,ganz staark drop hiweisen; een op der Hutt setzen,"Eemol streng drop opmierksam maachen, datt een e Feeler gemaach huet oder sech net u Reegele gehalen huet, an him eng offiziell Warnung ausspreechen, dacks als Schrëtt viru méi strenge Konsequenzen.","Eenz, meeschtens offiziell, drophiweisen oder zréckpfeifen, fir een op e Feeler oder ongewënscht Verhalen opmierksam ze maachen an en domat ze warnen, datt et Konsequenze kéint hunn, wa sech näischt ännert."
verwierklechen,VRB,to fulfil,,verwirklichen,,réaliser,concrétiser,"ech wënschen der, datt s de deen Dram eng Kéier kanns verwierklechen ",VERWIERKLECHEN1UNI1,fill or meet a want or need,0.6060787439346313,,,,,fill or meet a want or need,English,0.6060787439346313,e Wonsch oder e Bedierfnis erfëllen oder decken,"Eppes an d’Wierklechkeet ëmsetzen; en Iddi, Plang oder Dram esou ausféieren, datt en real gëtt.","Eppes an d’Wierklechkeet ëmsetzen; eng Iddi, e Plang oder en Dram esou ausféieren, datt en an der Realitéit wierklech gëtt."
Verwiesslung,SUBST,confusion,misunderstanding,Verwechslung,,confusion,,"schreif däin Numm aus, fir datt et zu kenger Verwiesslung kënnt ",VERWIESSLUNG1UNI1,,,,,confusion resulting from failure to understand,0.6634066700935364,confusion resulting from failure to understand,English,0.6634066700935364,"Duercherneenheet, déi entsteet, wann een eppes net versteet.","Zoustand oder Situatioun, an där Saachen oder Persounen matenee verwiessele ginn, wat zu Onkloerheet oder Mëssverständnis féiert.","Zoustand vu Onkloerheet oder Duerneenenee bei engem Thema oder enger Situatioun; d’Gefill, net ze verstoen, wat geschitt oder wéi ee weiderfuere soll."
verwonnerlech,ADJ,surprising,,verwunderlich,,surprenant,,"et ass verwonnerlech , datt de Bréifdréier nach net laanscht ass! ",VERWONNERLECH1UNI1,,,,,surprising greatly,0.7472633123397827,surprising greatly,English,0.7472633123397827,staark iwwerraschend,"Ausdrock fir eppes, wat Iwwerraschung oder Staunen ausléist; net erwaart oder ongewéinlech.","Adjektiv: esou staark iwwerraschend oder impressionant, datt et ee wonnere léisst; immens beandrockend oder verblüffend."
Vibratioun,SUBST,vibration,,Vibration,,vibration,,"lee emol d'Hand op de Lautsprecher, da spiers de d'Vibratiounen ! ",VIBRATIOUN1UNI1,the act of vibrating,0.7878358364105225,,,,,the act of vibrating,English,0.7878358364105225,"den Akt, bei deem eppes séier hin an hier schwéngt","Beweegung oder Zitteren, dat séier hin an hier geet, meeschtens verursaacht duerch Toun, Motoren oder aner Energie; kleng Schwéngungen, déi ee ka spieren oder héieren.","Schnell hin an hier Schwéngungen oder zréckkéierende Beweegungen vun engem Objet oder Signal ronderëm eng Mëttelpositioun; kënnt z. B. bei Toun, Maschinnen oder seismeschen Aktivitéiten vir."
virbereeden,VRB,to prepare for,,vorbereiten,"planen, ausarbeiten",préparer,élaborer,de Speaker bereet seng Emissioun am léifste mueres fréi vir ,VIRBEREEDEN1UNI1,,,,,get ready for a particular purpose or event,0.6630203127861023,get ready for a particular purpose or event,English,0.6630203127861023,Séch bereet maachen fir e bestëmmte Zweck oder en Evenement,"Eppes am Viraus organiséieren an opsetzen, sou datt et bereet ass; Pläng maachen, Material oder Leit zesummesichen an d’Noutwendegkeeten ofschecken, fir datt eng Aufgab oder en Event geléngt.","Eppes am Viraus maachen oder organiséieren, fir datt et zu engem bestëmmte Moment prett ass; sech op eng Situatioun oder en Evenement astellen."
Virgeschicht,SUBST,prehistory,,Vorgeschichte,Prähistorie,préhistoire,,am neien Departement vum Musée ginn Objeten aus der Virgeschicht gewisen ,VIRGESCHICHT1UNI1,the time during the development of human culture before the appearance of the written word,0.6534563899040222,,,the time during the development of human culture before the appearance of the written word,0.6534563899040222,the time during the development of human culture before the appearance of the written word,English,0.6534563899040222,D’Zäit wärend der Entwécklung vun der mënschlecher Kultur virum Entstoe vun der Schrëft.,"Period viru schrëftleche Quellen an der mënschlecher Entwécklung; déi fréi Zäiten, wou d’Mënschen nach keng Schrëft haten an nëmmen archeologesch Fonge wéi Steng-, Bronze- oder Eisegéigestänn doriwwer informéieren.","D’Virgeschicht ass déi kuerz Aféierung am Ufank vun engem Buch oder enger Aarbecht, déi d’Thema, den Hannergrond oder d’Zil vum Wierk erkläert an de Lieser op dat Kommend virbereet."
visibel,ADJ,visible,easily seen,sichtbar,zu sehen,visible,à l'œil,"hänk d'Schëld esou op, datt et vun alle Säite visibel ass! ",VISIBEL1UNI1,obvious to the eye,0.7334411144256592,,,capable of being seen; or open to easy view,0.6672300696372986,obvious to the eye,English,0.7334411144256592,evident fir d’Aen,"Klarsiichtbar oder mat den Ae kënnen erkannt ginn; esou opfälleg/erkennbar, datt et ee gesäit.","Eppes ass visibel, wann et mat den Aen ze gesi oder z’erkennen ass; et ass net verstoppt oder onsichtbar."
Visiteur,SUBST,visitor,,Besucher,,visiteur,"d'un lieu, d'un événement",am Prisong muss all Visiteur sech an eng Lëscht androen ,VISITEUR1UNI1,someone who visits,0.6950242519378662,,,someone who visits,0.6950242519378662,someone who visits,English,0.6950242519378662,"een, deen op Besuch kënnt","Persoun, déi eppes oder een op Besuch kënnt; een, deen eng Plaz oder Institutioun (wéi z. B. e Prisong) temporär betritt, ouni do ze wunnen oder ze schaffen.","Persoun déi op eng Plaz, eng Ausstellung, e Musée oder bei Leit geet, ouni do ze wunnen oder ze schaffen; een deen op Besuch kënnt."
Visittekaart,SUBST,visiting card,,Visitenkarte,,carte de visite,,"ech ginn Iech meng Visittekaart , fir wann Der mech wéilt kontaktéieren ",VISITTEKAART1UNI1,,,"eine Karte, auf der der Name und die geschäftliche Zugehörigkeit der Person aufgedruckt sind",0.6268980503082275,,,"eine Karte, auf der der Name und die geschäftliche Zugehörigkeit der Person aufgedruckt sind",German,0.6268980503082275,"eng Kaart, op där den Numm an d’berufflech Zougehéieregkeet vun der Persoun opgedréckt sinn","Eng kleng Kaarte mat dengem Numm an Kontaktinformatiounen (z. B. Telefonsnummer, E‑Mail, Funktioun a Firma), déi’s de engem ginn, fir sech virzestellen oder erëmfonnt ze ginn.","Eng kleng Kaart mat Numm, Funktioun a Kontaktinformatiounen, déi een engem anere gëtt fir sech virzestellen oder no engem Gespréich de Kontakt z’erliichteren."
vreckt maachen,VRB,to smash,,kaputtmachen,"beschädigen, zerstören",casser,,Onbekannter hunn am Park déi ganz Spillplaz vreckt gemaach ,VRECKTMAACHEN1UNI1,,,beschädigen oder zerstören,0.9597582817077636,,,beschädigen oder zerstören,German,0.9597582817077636,beschiedegen oder zerstéieren,"Eppes staark beschiedegen oder zerstéieren; eppes sou futti maachen, datt et net méi ze gebrauchen ass.","Eppes komplett zerstéieren oder ruinéieren; et esou futti maachen, datt et net méi ze gebrauchen ass."
vuneneen,ADV,apart,distant from each other,auseinander,,séparés,l'un de l'autre,wéi wäit sinn déi zwou Uertschafte vuneneen ? ,VUNENEEN1UNI1,separated or at a distance in place or position or time,0.7511721849441528,,,,,separated or at a distance in place or position or time,English,0.7511721849441528,"getrennt oder op Distanz, wat d'Plaz, d'Positioun oder d'Zäit ugeet",Vuneneen = getrennt oder op Distanz vuneneen; beschreift d’Ofstand oder Trennung tëscht zwou Saachen oder Plazen.,Ofsproochlecht gebildent Fantasiewuert ouni allgemeng uerkannte Bedeitung; kéint kontextuell als onbestëmmt Geräisch oder als Nonsense-Ausdrock benotzt ginn.
waarm,ADJ,warm,that keeps warm,warm,wärmend,chaud,qui tient chaud,am Wanter geet näischt iwwer e gudde waarmen Anorak ,WAARM1UNI2,,,sich auf Wärme beziehend oder mit ihr verbunden,0.6476748585700989,,,sich auf Wärme beziehend oder mit ihr verbunden,German,0.6476748585700989,op Hëtzt bezunn oder domat verbonnen,"""waarm"" bedeit eng agréabel héich Temperatur ze hunn; et beschreift eppes, dat net kal ass an eng gewëss Hëtzt offreet oder vermëttelt, z. B. waarm Kleeder oder waarmt Wieder.","Beschreift eng héich Temperatur oder e Gefill vu Hëtzt; ka benotzt ginn fir d’Wieder, d’Iessen, d’Waasser oder e Kierpergefill ze bezeechnen, tëscht „lässeg“ an „hëtzeg“."
waarm maachen,VRB,to heat (up),,aufwärmen,,(faire) chauffer,,ech hunn d'Tomatenzooss an der Mikrowell waarm gemaach ,WAARMMAACHEN1UNI1,,,warm oder wärmer werden,0.6220626831054688,,,warm oder wärmer werden,German,0.6220626831054688,waarm oder méi waarm ginn,"Eppes erhëtzen oder op eng méi héich Temperatur bréngen, sou datt et net méi kal ass; z. B. Iessen oder Gedrénks opwiermen.","Eppes erhëtzen oder d’Temperatur erhéijen, fir et méi waarm ze maachen; och iwwerdroën: eng Situatioun oder Stëmmung “opheizen”."
wäertvoll,ADJ,valuable,useful,wertvoll,nützlich,précieux,utile,ech soen Iech Merci fir Är wäertvoll Hëllef! ,WAERTVOLL1UNI2,,,"die Eigenschaft, von Nutzen zu sein; häufig oder in einer wichtigen Situation benutzbar sein; brauchbar sein",0.653100311756134,,,"die Eigenschaft, von Nutzen zu sein; häufig oder in einer wichtigen Situation benutzbar sein; brauchbar sein",German,0.653100311756134,"D’Eegeschaft, vun Notzen ze sinn; dacks oder an enger wichteger Situatioun benotzbar ze sinn; brauchbar ze sinn","Beschreift eppes dat vill Wäert oder Bedeitung huet; héich geschat, nëtzlech oder wichteg.","Eppes, dat eng grouss Bedeitung oder héije Wäert huet; wichteg, schätzbar oder kostbar, sief et materiell (z. B. e kostbare Géigestand) oder immateriell (z. B. wichteg Erkenntnisser oder wäertvoll Erfarungen)."
Walbezierk,SUBST,constituency,,Wahlbezirk,,circonscription électorale,,eist Land ass a véier Walbezierker agedeelt ,WALBEZIERK1UNI1,the body of voters who elect a representative for their area,0.6027162671089172,"einer von mehreren Bezirken, in die eine Stadt oder Gemeinde für die Wahl eingeteilt ist; jeder Bezirk enthält ein Wahllokal",0.6481530666351318,,,the body of voters who elect a representative for their area,English,0.6027162671089172,"D'Wielerschaft, déi fir hiert Gebitt e Vertrieder wielt.","En administrativen oder geographeschen Ofschnëtt, an deem Walen ofgehale ginn; en Territoire, aus deem d’Wieler hir Vertrieder wielen.","En administrativen a geographesche Beräich, an deem eng gewëssen Unzuel vu Wieler zesummegefaasst gëtt, fir Vertrieder an e Parlament oder e Conseil ze wielen; en elektoraalt Gebitt mat festgeluefte Grenzen."
Walcampagne,SUBST,election campaign,,Wahlkampagne,,campagne électorale,,dës Kéier huet d'Walcampagne scho ganz fréi ugefaangen ,WALCAMPAGNE1UNI1,,,"die Kampagne eines Kandidaten, um gewählt zu werden",0.799902617931366,,,"die Kampagne eines Kandidaten, um gewählt zu werden",German,0.799902617931366,"d'Campagne vun engem Kandidat, fir gewielt ze ginn","Organiséiert Phas virun enger Wal, an där Parteien an Kandidaten ëm Stëmme buerwen: Reesen, Rieden, Plakater, Medienoptrëtter a Programmpresentatiounen, fir d’Wieler ze iwwerzeegen.","Eng organised Phas virun enger Wal, an där Parteien a Kandidaten hir Programmen, Messagen a Kandidaten der Ëffentlechkeet virstellen, Reklammen a Wahlversammlunge maachen, a probéieren d’Wieler ze iwwerzeegen."
Waliser,SUBST,Welshman,,Waliser,,Gallois,,mäi beschte Frënd ass Waliser ,WALISER1UNI1,a native or resident of Wales,0.7104629278182983,,,a native or resident of Wales,0.7104629278182983,a native or resident of Wales,English,0.7104629278182983,"eng Persoun, déi gebierteg aus Wales ass oder do wunnt",Awunner oder National vu Wales; Persoun aus Wales (am Vereenegte Kinnekräich).,"Nationalitéits- oder Demonym-Bezeechnung: eng Persoun aus Wales oder vu walisescher Ofstamung; och fir d’walisesch Sprooch a Saachen, déi zu Wales gehéieren."
Wallfaart,SUBST,pilgrimage,,Wallfahrt,,pèlerinage,,d'Wallfaart bei dem Hellege säi Graf gëtt et zënter dem Mëttelalter ,WALLFAART1UNI1,a journey to a sacred place,0.6902681589126587,,,,,a journey to a sacred place,English,0.6902681589126587,eng Rees op eng helleg Plaz,"Eng reliéis Rees op eng helleg Plaz oder bei e Graf vun engem Hellegen, déi aus Glawe, Andacht oder als Ufro/Thanksagung gemaach gëtt.","Religiéis Rees op eng helleg Plaz oder Pilgeruert, déi dacks aus gleewege Grënn gemaach gëtt, fir Biet, Dank, Bëssen oder spirituell Erliefnisser ze sichen."
Wandertour,SUBST,walk,,Wanderung,Ausflug,randonnée,,"de Wandertour war flott, mee déi aner Leit si mer e Strapp ze séier gaangen ",WANDERTOUR1UNI1,the act of walking somewhere,0.6386474967002869,,,,,the act of walking somewhere,English,0.6386474967002869,"d'Handlung, iergendwouhin ze Fouss ze goen","Eng geplangte Spadséier- oder Biergweeër-Ronn, déi een zu Fouss an der Natur mécht, dacks iwwer méi Stonnen oder Deeg, mat festgeluegter Streck an Etappen.","Eng geplangten, méi laang Spadséier- oder Trekkingtour an der Natur oder a Bierger, dacks iwwer e puer Stonnen oder Deeg, heiansdo mat Etappen a Pausen, fir Landschaften ze erliewen an sech sportlech ze beweegen."
Wanderung,SUBST,walk,,Wanderung,Ausflug,randonnée,,"d'Wanderung war flott, mee déi aner Leit si mer e Strapp ze séier gaangen ",WANDERUNG1UNI2,the act of walking somewhere,0.6386474967002869,,,,,the act of walking somewhere,English,0.6386474967002869,"D'Handlung, zu Fouss iergendwouhin ze goen.","Eng méi laang Fousstour duerch d’Natur oder iwwer méi grouss Distanzen, meeschtens gemittlech a fir Freed oder Erhuelung.",Eng längere Spadséier- oder Fousstour duerch d’Natur oder eng Landschaft; och allgemeng d’Beweegung vu Leit oder Déieren vun engem Gebitt an en anert (z. B. Migratioun).
Wëllefchen,SUBST,Wolf Cub,,Wölfling,Pfadfinder,louveteau,scout,meng Schwëster ass Cheftaine bei de Wëllefcher ,WELLEFCHEN1UNI1,,,,,a young wolf,0.7595925331115723,a young wolf,English,0.7595925331115723,e jonke Wollef,"E Member vun der jonkerste Branche bei de Guiden a Scouten; e Kand am Alter vu ronn 7 bis 11 Joer, dat bei de Scouts als “Wëllefchen” aktiv ass.",Klengt Wollef; e jonke Wollef oder e Wollefsbébé.
Wendung,SUBST,turn,development,Wendung,Veränderung,tournure,évolution inattendue,"déi Geschicht huet zum Schluss eng Wendung geholl, mat där kee gerechent hat ",WENDUNG1UNI1,,,(nautisch) der Akt der Änderung der Richtung,0.6014235019683838,,,(nautisch) der Akt der Änderung der Richtung,German,0.6014235019683838,(Seefuererei) d'Aktioun vun der Richtungsännerung,"Onvorhergesiichten Dreeung oder Verännerung am Verlaf vun engem Erliefnis, enger Erzielung oder Situatioun, déi de weidere Verlaf anescht dréit wéi erwaart.","Eng ""Wendung"" ass eng dräiende Beweegung oder eng Ännerung vun der Richtung; am iwwerdroene Sënn och eng sproochlech Dreeung (Ausdrock/Redewendegkeet) oder eng opfälleg Kehr an engem Verlaf, z. B. an enger Geschicht oder Situatioun."
Wéngert,SUBST,vineyard,,Weinberg,,vignoble,,de Wënzer huet dëse Wéngert nei ugeplanzt ,WENGERT1UNI1,a farm of grapevines where wine grapes are produced,0.6295489072799683,,,,,a farm of grapevines where wine grapes are produced,English,0.6295489072799683,"en Haff mat Drauweplanzen, wou Drauwe fir Wäin produzéiert ginn","Stéck Land, wou Wéng (Wéngssträicher) ugebaut ginn; e Réibaubetrib oder d’Fläch vum Drauwebau.","E Wéngert ass eng Planzung vu Wéngschtécker (Réibierger), also e Vignoble, wou Drauwen ugebaut ginn, déi duerno zu Wäin oder aner Drauweprodukter veraarbecht ginn."
wibbelen,VRB,to be imminent,,drauf un dran sein,,être imminent,,"mir waarden op eng Geneemegung, wéi et schéngt, ass d'Saach um Wibbelen ",WIBBELEN1UNI4,,,,,be imminent or about to happen,0.7741254568099976,be imminent or about to happen,English,0.7741254568099976,unstoen oder gläich geschéien,"Onsécher, am Schwanken oder nach net décidéiert sinn; an engem onstabilem Zoustand hin an hier goen.","Liicht hin an hier beweegen oder wackelen; eng onroueg, fläissend kleng Beweegung maachen (z. B. mam Fouss, mam Stull oder mat engem Géigestand)."
Wick,SUBST,joint,cannabis cigarette,Joint,,joint,cigarette de haschisch,"ech hu gëschter e puer Jugendlecher erwëscht, wéi se sech eng Wick gedréit hunn ",WICK1UNI3,marijuana leaves rolled into a cigarette for smoking,0.7268030047416687,,,marijuana leaves rolled into a cigarette for smoking,0.7268028259277344,marijuana leaves rolled into a cigarette for smoking,English,0.7268030047416687,"Blieder vu Marihuana, déi fir ze fëmmen an eng Zigarett gerullt ginn.","Wick heescht am Lëtzebuergeschen eng Zigarette, dacks selwer gedréit a familiär/ëmgangssproochlech gebraucht.","- Déck, flechtege Strang aus Kotteng oder anere Faseren an enger Käerz oder Lampe, deen d’Flëssegkeet (Wachs oder Ueleg) eropzitt a verbrennt, fir d’Flam z’erhalen; op Däitsch “Docht”."
