lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
Mikronesien	NP	Micronesia	subregion of Oceania	Palau a Kiribati waren zwou Etappen op eiser Croisière duerch Mikronesien 	MIKRONESIEN1UNI1	the islands in the northwestern part of Oceania	0.7313747406005859	D'Inselen am nordwestlechen Deel vun Ozeanien.
mikroskopesch	ADJ	microscopic	very small	hien huet eng mikroskopesch Schrëft 	MIKROSKOPESCH1UNI1	so small as to be invisible without a microscope	0.6739124059677124	sou kleng, datt een et ouni speziell Vergréisserungsapparat net gesi kann
mikroskopesch	ADJ	microscopic	using a microscope	d'Resultater vun der mikroskopescher Analys kréie mer an dräi Deeg 	MIKROSKOPESCH1UNI2	visible under a microscope; using a microscope	0.7199703454971313	siichtbar ënner engem Vergréisserungsapparat; mat engem Vergréisserungsapparat ze gesinn
Mikrowell	SUBST	microwave	electromagnetic wave	Mikrowelle kënne schiedlech sinn 	MIKROWELL1UNI2	a short electromagnetic wave (longer than infrared but shorter than radio waves); used for radar and microwave ovens and for transmitting telephone, facsimile, video and data	0.6212959885597229	Eng kuerz elektromagnéitesch Well (méi laang wéi Infrarout awer méi kuerz wéi Radiowellen), déi fir Radar, Uewen an d'Iwwerdroe vun Telefon-, Fax-, Video- an Datekommunikatioun benotzt gëtt.
Militär	SUBST	army	military forces	eisen Eelste wëllt spéiderhi bei d'Militär goen 	MILITAR1UNI1	a permanent organization of the military land forces of a nation or state	0.6456295847892761	Eng dauerhaft Organisatioun vun de bewaffente Landsträite vun engem Land oder engem Staat.
Mineralstoff	SUBST	mineral	inorganic substance	an de Mëllechprodukter si ganz vill Mineralstoffer 	MINERALSTOFF1UNI1	solid homogeneous inorganic substances occurring in nature having a definite chemical composition	0.7524359822273254	Fest, homogen an anorganesch Substanzen, déi an der Natur virkommen an eng genee chemesch Zesummesetzung hunn.
Mineur	SUBST	miner	mineworker	beim Accident an der Galerie sinn dräi Mineuren ëmkomm 	MINEUR2UNI1	laborer who works in a mine	0.7643646001815796	Aarbechter, deen an engem Biergwierk schafft
Minière	SUBST	mine	excavation	d'Exploitatioun vun der Minière ass net méi rentabel 	MINIERE1UNI1	excavation in the earth from which ores and minerals are extracted	0.7262787818908691	Ausgruewung an der Äerd, aus där Äerz a Mineralie geholl ginn.
Ministère	SUBST	ministry	government department, administration	de Beamten ass un en anere Ministère attachéiert ginn 	MINISTERE1UNI1	a government department under the direction of a minister	0.7355913519859314	Eng staatlech Verwaltungseenheet ënner der Leedung vun engem Minister.
ministeriell	ADJ	ministerial	of a government department	dofir braucht Dir eng ministeriell Autorisatioun 	MINISTERIELL1UNI1	of or relating to a government minister or ministry	0.7045877575874329	wat mat engem Member vun der Regierung oder engem Regierungsdepartement ze dinn huet
Minn	SUBST	mine	excavation	an der Minn ass eng Galerie an e Koup gefall 	MINN1UNI1	excavation in the earth from which ores and minerals are extracted	0.7262787818908691	Eng Plaz ënner der Äerd, wou Äerz a Mineralie erausgeholl ginn.
Minutt	SUBST	minute	unit of time	den Zuch fiert a fënnef Minutten 	MINUTT1UNI1	a unit of time equal to 60 seconds or 1/60th of an hour	0.7454997301101685	Eng Zäitunitéit déi 60 Sekonnen oder en Drëssegstel vun enger Stonn entsprécht.
Minutt	SUBST	minute	short time	hie profitéiert vu jidder fräier Minutt 	MINUTT1UNI2	an indefinitely short time	0.6087512969970703	eng ganz kuerz Zäitspan
Mocassin	SUBST	moccasin	soft, comfortable shoe	ech gi richteg gutt a mengen neie Mocassinen 	MOCASSIN1UNI1	soft leather shoe; originally worn by Native Americans	0.6555252075195312	Weeche Schong aus mëllem Lieder, déi ursprénglech vun den amerikaneschen Urawunner gedroe goufen.
Mocassin	SUBST	moccasin	Native American shoe	am Musée waren original Mocassinen ausgestallt 	MOCASSIN1UNI2	soft leather shoe; originally worn by Native Americans	0.764485776424408	Weeche Schong aus mëllem Lieder, déi ursprénglech vun den amerikaneschen Urawunner gedroe goufen.
moderéieren	VRB	to moderate	to calm, to restrain	moderéier deng Ausdréck eng Grimmel! 	MODEREIEREN1UNI1	restrain	0.7038568258285522	Ënner Kontroll halen oder zeréckhalen.
moer	ADJ	lean	containing little fat	bréng e Stéck more Speck vum Metzler mat! 	MOER1UNI1	containing little excess	0.743239164352417	mat wéineg iwwerschëssegem Inhalt
Moien	SUBST	morning	first part of the day	mäi Papp mécht all Moien de Baart 	MOIEN1UNI2	the first light of day	0.6314408183097839	dat éischt Liicht vum Dag
Moler	SUBST	painter	artist	de Moler war d'ganz Nuecht an sengem Atelier 	MOLER1UNI1	an artist who paints	0.7169689536094666	E Kënschtler, deen Biller moolt.
Molerei	SUBST	painting	art	déi zwou Kolleeginnen hu sech stonnelaang iwwer Molerei ënnerhalen 	MOLEREI1UNI1	make a painting	0.6109625697135925	e Bild mat Faarwe maachen
Molerei	SUBST	painting	painted picture	d'Molereien an der Hiel sinn e puer dausend Joer al 	MOLEREI1UNI2	make a painting	0.7029660940170288	e Bild mat Faarwe maachen
Moment	SUBST	moment	short time	mir haten ee Moment gefaart, mer hätten eis verrannt 	MOMENT1UNI1	an indefinitely short time	0.6087512969970703	eng onbestëmmt kuerz Zäitspan
Moment	SUBST	moment	short time	mat Momenter ass hien net bei der Saach 	MOMENT1UNI1_EGS	an indefinitely short time	0.6087512969970703	eng onbestëmmt kuerz Zäitspan
Moment	SUBST	moment	point in time	hatt kuckt gär op déi schéi Momenter vu senger Karriär zeréck 	MOMENT1UNI2	a particular point in time	0.6692096590995789	eng bestëmmten Zäitpunkt
Mondstéck	SUBST	mouthpiece	of a wind instrument	ech brauch en neit Mondstéck fir meng Klarinett 	MONDSTECK1UNI1	the aperture of a wind instrument into which the player blows directly	0.735677182674408	D'Ëffnung bei engem Blosinstrument, an déi ee bléist.
Monsieur	SUBST	sir	form of address	entschëllegt, Monsieur , kéint Dir mir soen, wéi vill Auer et ass? 	MONSIEUR1UNI1	term of address for a man	0.6035123467445374	Uried fir e Mann unzeschwätzen
Monster	SUBST	monster	imaginary creature	d'Kand huet e Monster mat dräi Käpp a feierrouden Ae gemoolt 	MONSTER1UNI1	an imaginary creature usually having various human and animal parts	0.7779344916343689	Erduechte Kreatur, déi meeschtens aus verschiddenen Deeler vu Mënschen an Déieren zesummegesat ass.
Monster	SUBST	monster	imaginary creature	wat kënnt do e Monster vun engem Camion gefuer! 	MONSTER1UNI1_EGS	an imaginary creature usually having various human and animal parts	0.7779344916343689	Erduechte Wiesen, déi meeschtens aus verschiddenen Deeler vu Mënschen an Déieren zesummegesat ass.
Monster	SUBST	monster	awful person	hiert Meedchen ass e Monster ! 	MONSTER1UNI2	a cruel wicked and inhuman person	0.603138267993927	Eng grausam, béis an onmënschlech Persoun
Montant	SUBST	amount	sum of money	de Client beschwéiert sech, well him de Montant op senger Rechnung ze héich schéngt 	MONTANT1UNI1	a quantity of money	0.6823235750198364	eng bestëmmte Betrag u Suen
Moossapparat	SUBST	gauge	measuring instrument	Moossapparater wéi Waasseraueren a Stroumzieler gi geeicht, ier se installéiert ginn 	MOOSSAPPARAT1UNI1	a measuring instrument for measuring and indicating a quantity such as the thickness of wire or the amount of rain etc.	0.7602701187133789	En Apparat fir eng bestëmmte Gréisst ze moossen an unzeweisen, wéi zum Beispill d'Déckt vun engem Drot oder d'Quantitéit vum Reen.
moossen	VRB	to measure	to be of a specified size	ech moosse bal zwee Meter 	MOOSSEN1UNI3	have certain dimensions	0.6403064131736755	bestëmmte Moossen hunn
moralesch	ADJ	moral	psychological, mental	Merci fir deng moralesch Ënnerstëtzung! 	MORALESCH1UNI2	psychological rather than physical or tangible in effect	0.6099977493286133	méi psychesch wéi kierperlech oder konkret a senger Wierkung
moralesch	ADJ	moral	psychological, mental	ziel him déi schlecht Nouvelle nach net, soss kritt en erëm de Moraleschen ! 	MORALESCH1UNI2_EGS	psychological rather than physical or tangible in effect	0.6099977493286133	méi psychesch wéi kierperlech oder konkret a senger Wierkung
Moss	SUBST	bird	young woman	deng nei Frëndin ass nawell eng zimmlech flott Moss 	MOSS1UNI1	informal terms for a (young) woman	0.6495412588119507	Ëmgangssproochlech Bezeechnung fir eng (jonk) Fra
Moud	SUBST	fashion	popular style	enk Boxe sinn elo erëm (am) Moud 	MOUD1UNI1	the latest and most admired style in clothes and cosmetics and behavior	0.6130551695823669	Dee neisten an am meeschte bewonnerte Stil bei Kleeder, Kosmetik a Behuelen.
Muerch	SUBST	marrow	bone marrow	ech iesse gären d'Muerch aus de Schanken 	MUERCH1UNI1	very tender and very nutritious tissue from marrowbones	0.7244129776954651	Ganz zaart an nährstoffräicht Gewief aus de Schankeknachen.
Muerch	SUBST	marrow	bone marrow	déi Keelt geet engem duerch Muerch a Schank 	MUERCH1UNI1_EGS	very tender and very nutritious tissue from marrowbones	0.7244129776954651	Ganz zaart an nährstoffräicht Gewief aus de Schankeknachen.
Mueren	SUBST	morning	first part of the day	mäi Papp mécht all Mueren de Baart 	MUEREN1UNI1	the first light of day	0.6314408183097839	dat éischt Liicht vum Dag
Museksgrupp	SUBST	band	of musicians	d'Museksgrupp gëtt beschëllegt, e Lidd plagiéiert ze hunn 	MUSEKSGRUPP1UNI1	instrumentalists not including string players	0.6545997262001038	Museker ouni Sträichinstrumenter
musikalesch	ADJ	musical	relating to music	d'Chorale suergt fir de musikaleschen Deel vum Programm 	MUSIKALESCH1UNI1	characteristic of or resembling or accompanied by music	0.6082922220230103	typesch fir Musek oder wéi wann et mat Musek begleet wier
musikalesch	ADJ	musical	skilled in music	ech kommen aus enger musikalescher Famill 	MUSIKALESCH1UNI2	talented in or devoted to music	0.7400223612785339	begabt an interesséiert u Musek
nach	ADV	only	nothing but	well ech just nach mäin Handy benotzen, hunn ech den Haustelefon ofgemellt 	NACH1UNI10	and nothing more	0.6466680765151978	an näischt weider
nach	ADV	just	not long ago	ech sinn em d'éinescht nach begéint 	NACH1UNI7	only a moment ago	0.8038294911384583	eréischt viru kuerzem
nämmlecht	ADJ	same	identical, unchanged	mir mussen eis stänneg mat deenen nämmlechte Problemer erëmklappen 	NAMMLECHT1UNI1	unchanged in character or nature	0.6899386048316956	ouni Ännerung am Charakter oder un der Aart
natierlech	ADJ	natural	derived from nature, not artificial	dee Floss ass eng natierlech Grenz tëschent deenen zwee Länner 	NATIERLECH1UNI1	existing in or produced by nature; not artificial or imitation	0.623468279838562	existent an oder hiergestallt vun der Natur; net kënschtlech oder nogemaach
Natur	SUBST	nature	natural world	mir ware vun der Natur am Nationalpark begeeschtert 	NATUR1UNI2	the natural physical world including plants and animals and landscapes etc.	0.7268774509429932	Déi natierlech kierperlech Welt mat Planzen, Déieren a Landschaften asw.
Navigatioun	SUBST	navigation	passage of ships	d'Navigatioun um Floss ass wéinst Héichwaasser ënnerbrach 	NAVIGATIOUN1UNI1	the guidance of ships or airplanes from place to place	0.6812012791633606	D'Leede vu Schëffer oder Fligeren vu Plaz zu Plaz.
neelen	VRB	to nail	to fasten with nails	ech hunn dat neit Schëld un d'Paart geneelt 	NEELEN1UNI1	attach something somewhere by means of nails	0.7548980712890625	Eppes mat Nol un eppes befestegen.
negativ	ADJ	negative	less than zero, minus	de Schoulmeeschter huet de Kanner erkläert, wat negativ Zuele sinn 	NEGATIV2UNI4	less than zero	0.7304933071136475	manner wéi null
negligéieren	VRB	to neglect	to fail to care for	du solls deng Gesondheet net esou negligéieren 	NEGLIGEIEREN1UNI2	willful lack of care and attention	0.6998751163482666	bewosst Mangel u Suergfalt an Opmierksamkeet
néien	VRB	to sew	clothing	bei deiere Schong ass d'Suel genéit an net gepecht 	NEIEN1UNI1	create (clothes) with cloth	0.6058833599090576	Kleeder aus Stoff maachen
Nektar	SUBST	nectar	fruit drink	ech hu léiwer frëschen Orangëjus ewéi Nektar 	NEKTAR1UNI2	fruit juice especially when undiluted	0.6601434946060181	Uebstjus, besonnesch wann en net verdënnt ass
Nephrologie	SUBST	nephrology	branch of medicine	d'Nephrologie behandelt all Problem, dee mat den Nieren ze doen huet 	NEPHROLOGIE1UNI1	the branch of medicine concerned with the kidney - its development and anatomy and physiology and disorders	0.6613778471946716	Deel vun der Medezin, déi sech mat der Entwécklung, dem Opbau, der Funktioun an de Krankheete vun den Niere beschäftegt.
netto	ADV	net	after deductions	ech verdéngen 3000 Euro netto 	NETTO1UNI1	remaining after all deductions	0.7535393834114075	wat iwwereg bleift nodeems alles ofgezu gouf
Neurologie	SUBST	neurology	branch of medicine	meng Kusin huet eng Spezialisatioun an der Neurologie 	NEUROLOGIE1UNI1	the branch of medical science that deals with the nervous system	0.7048887014389038	Deel vun der Medezin, déi sech mam Nervesystem beschäftegt.
Neuropsychiatrie	SUBST	neuropsychiatry	branch of medicine	d'Neuropsychiatrie befaasst sech mat psycheschen an neurologesche Symptomer vu Krankheeten 	NEUROPSYCHIATRIE1UNI1	the branch of medicine dealing with mental disorders attributable to diseases of the nervous system	0.667003870010376	Deel vun der Medezin, déi sech mat psychesche Stéierunge beschäftegt, déi duerch Krankheete vum Nervensystem verursaacht ginn.
neutraliséieren	VRB	to neutralize	to make ineffective	den Alkohol kann d'Wierkung vun dësem Medikament neutraliséieren 	NEUTRALISEIEREN1UNI2	make ineffective by counterbalancing the effect of	0.673409104347229	Ongëlteg oder wierkungslos maachen, andeems een den Effekt duerch e Géigegewiicht ophieft.
niddereg	ADJ	low	at a low height	an den ale Bauerenhaiser sinn d'Plaffonge gewéinlech méi niddereg 	NIDDEREG1UNI2	in a low position; near the ground	0.8391053080558777	op enger déif Plaz; no beim Buedem
nidderloossen	VRB	to settle	to take up residence, to establish oneself	hien huet sech am Ausland niddergelooss 	NIDDERLOOSSEN1UNI1	take up residence and become established	0.7616271376609802	Sech op enger Plaz néierloossen an do fest etabléieren.
niewesächlech	ADJ	secondary	unimportant	den éischten Abschnitt ass niewesächlech , de wichtegen Deel kënnt hannendrun 	NIEWESACHLECH1UNI1	not of major importance	0.7259941101074219	net vu grousser Bedeitung
Niewesächlechkeet	SUBST	trifle	insignificant detail	reeg dech dach net wéinst esou enger Niewesächlechkeet op! 	NIEWESACHLECHKEET1UNI1	a detail that is considered insignificant	0.8763086795806885	e klengen Detail, deen als onwichteg ugesi gëtt
Niveau	SUBST	level	height, position	an engem dréchene Summer fält den Niveau vum Stauséi 	NIVEAU1UNI1	height above ground	0.6471248269081116	Héicht iwwer dem Buedem
nobauen	VRB	to reproduce	to copy	ech hunn deen Trakter am Moossstaf 1 zu 20 nogebaut 	NOBAUEN1UNI1	make a copy or equivalent of	0.6512587070465088	eng Kopie oder eppes Gläichwäerteges hierstellen
nofëllen	VRB	to refill	a container	d'Peffermille muss nogefëllt ginn 	NOFELLEN1UNI1	a commercial product that refills a container with its appropriate contents	0.6079941391944885	e kommerziellt Produkt, mat deem een en eidele Behälter erëm mat deem entspriechenden Inhalt opfëlle kann
nogoen	VRB	to follow	to go behind, to go in the same direction as	gitt him no , hie kennt de Wee! 	NOGOEN1UNI1	to travel behind, go after, come after	0.7768726944923401	hannert engem hiergoen, engem nokommen, no engem kommen
nokommen	VRB	to meet	to fulfil	de Proprietär huet behaapt, d'Locatairë géifen hire Verflichtungen net nokommen 	NOKOMMEN1UNI4	satisfy or fulfill	0.6102069616317749	enger Fuerderung oder enger Verpflichtung gerecht ginn
nokucken	VRB	to watch	to observe	du däerfs nokucken , wa mir Keele spillen 	NOKUCKEN1UNI2	observe or determine by looking	0.6595325469970703	eppes erausfannen oder feststelle mam Bléck
nokucken	VRB	to watch	to observe	an där Saach do kucken ech net méi laang no 	NOKUCKEN1UNI2_EGS	observe or determine by looking	0.6595325469970703	eppes erausfannen oder feststelle mam Bléck
Nol	SUBST	nail	metal fastener	schlo den Nol mam Hummer an d'Briet! 	NOL1UNI2	a thin pointed piece of metal that is hammered into materials as a fastener	0.6599410176277161	E schmuel, spatz Metallstéck, dat een an e Material eraschléit, fir eppes domat festzemaachen.
Nol	SUBST	nail	metal fastener	hien huet säi Beruff un den Nol gehaangen 	NOL1UNI2_EGS	a thin pointed piece of metal that is hammered into materials as a fastener	0.6599410176277161	E schmuel, spatz Metallstéck, dat een an eppes eraschléit, fir et zesummen ze halen.
Nol	SUBST	needle	leaf	déi krank Dänn niewent dem Haus fänkt un, hir Nolen ze verléieren 	NOL2UNI3	the leaf of a conifer	0.6386560797691345	D'Blat vun engem Nolebam.
