lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
Maquillage	SUBST	make-up	facial enhancement	der Braut hire Maquillage ass wierklech gelongen 	MAQUILLAGE1UNI2	cosmetics applied to the face to improve or change your appearance	0.6720392107963562	Kosmetik, déi op d'Gesiicht applizéiert gëtt, fir Äert Ausgesinn ze verbesseren oder ze änneren
markéieren	VRB	to act	to behave like	du hues haut erëm den Dabo markéiert 	MARKEIEREN1UNI2	behave in a certain manner; show a certain behavior; conduct or comport oneself	0.6300616264343262	eng gewësse Manéier ze behuelen; e gewësse Verhalen ze weisen; sech ze behuelen oder sech ze behuelen
markéieren	VRB	to show	to be noticeable	däi Slip markéiert ënner där enker Box 	MARKEIEREN1UNI3	make visible or noticeable	0.7468724846839905	si si sichtbar oder opfälleg
Marsch	SUBST	walk	way of walking	et erkennt een dech scho vu Wäitem un dengem Marsch 	MARSCH1UNI2	manner of walking	0.8931243419647217	Wee vun der Gank
marschéieren	VRB	to march	to walk quickly	mir sinn haut fënnef Stonne laang marschéiert 	MARSCHEIEREN1UNI1	walk fast, with regular or measured steps; walk with a stride	0.6379646062850952	séier goen, mat regelméissege oder gemoossene Schrëtt; goen mat engem Schrëtt
Maschinerie	SUBST	machinery	machines collectively	esoulaang d'Maschinerie duerhält, bleift d'Millen a Betrib 	MASCHINERIE1UNI1	machines or machine systems collectively	0.7042327523231506	Maschinnen oder Maschinnesystemer kollektiv
matlafen	VRB	to run	a foot race	well ech mäi Knéi wéi hunn, weess ech net, ob ech de Marathon ka matlafen 	MATLAFEN1UNI1	a race run on foot	0.9015167951583862	e Fousslaaf
matspillen	VRB	to play	to participate as a player	wann s de wëlls matspillen , muss de dech un d'Reegelen halen! 	MATSPILLEN1UNI1	participate in games or sport	0.67372065782547	mat Sport oder Spiller ze beschäftegen
matspillen	VRB	to play	to participate as a player	bei deem Kouhandel spillen ech net mat ! 	MATSPILLEN1UNI1_EGS	participate in games or sport	0.67372065782547	mat Sport oder Spiller ze beschäftegen
matspillen	VRB	to act	to participate as an actor	hien huet an deem Theaterstéck matgespillt 	MATSPILLEN1UNI2	play a role or part	0.6328799724578857	eng Roll oder Roll spillen
matzielen	VRB	to count	to be taken into account	fir d'Moyenne zielen déi zwee Fächer net mat 	MATZIELEN1UNI2	take account of	0.7179168462753296	berücksichtegen
Medezinner	SUBST	doctor	medical	um Kongress waren nëmme Medezinner 	MEDEZINNER1UNI1	give medical treatment to	0.6795105934143066	medizinesch Behandlung fir
Meedchen	SUBST	girl	female person	wat ass dat e léift Meedchen ! 	MEEDCHEN1UNI1	a youthful female person	0.7217766046524048	eng jonk Fra
meilewäit	ADV	miles	very far	an der Wüüst louchen d'Tankstelle meilewäit auserneen 	MEILEWAIT1UNI1	a large distance	0.7326252460479736	eng grouss Distanz
meilewäit	ADV	miles	very far	eis Meenunge leie meilewäit auserneen 	MEILEWAIT1UNI1_EGS	a large distance	0.7326252460479736	eng grouss Distanz
méisproocheg	ADJ	multilingual	knowing several languages	Lëtzebuerg war schonn ëmmer e méisproochegt Land 	MEISPROOCHEG1UNI1	using or knowing more than one language	0.8835117816925049	méi wéi eng Sprooch benotzen oder kennen
Meloun	SUBST	melon	fruit	kann ech nach e Stéck Meloun kréien, wannechgelift? 	MELOUN1UNI1	any of various fruit of cucurbitaceous vines including: muskmelons; watermelons; cantaloupes; cucumbers	0.60228431224823	all verschidden Uebst vu Cucurbitaceous Rebecher, dorënner: Muschmelonen; Waassermelonen; Cantaloupes; Gurken
Memoire	SUBST	memory	ability to remember	mäi Brudder huet eng ganz gutt Memoire 	MEMOIRE2UNI1	something that is remembered	0.6842622756958008	eppes, wat erënnert gëtt
mënschlech	ADJ	human	characteristic of humans	sech ieren ass mënschlech ! 	MENSCHLECH1UNI1	characteristic of humanity	0.868301272392273	Charakteristesch fir d'Mënschheet
Menü	SUBST	menu	list of dishes	mir haten eis knapps gesat, du koum de Garçon scho mat de Menüen 	MENU1UNI2	a list of dishes available at a restaurant	0.8394664525985718	eng Lëscht vun de Platen, déi an engem Restaurant verfügbar sinn
Menüskaart	SUBST	menu	list of dishes	mir haten eis knapps gesat, du koum de Garçon scho mat de Menüskaarten 	MENUSKAART1UNI1	a list of dishes available at a restaurant	0.8394664525985718	eng Lëscht vun de Platen, déi an engem Restaurant verfügbar sinn
Message	SUBST	message	communication	et huet ee mer e Message op mäi Repondeur geschwat 	MESSAGE1UNI1	what a communication that is about something is about	0.6809123754501343	wat eng Kommunikatioun, déi iwwer eppes ass, iwwer ass
mëssbrauchen	VRB	to misuse	to put to wrong use	du hues mäi Vertraue mëssbraucht 	MESSBRAUCHEN1UNI1	improper or excessive use	0.6169103384017944	falsch oder exzessiv Gebrauch
Messer	SUBST	blade	cutting edge of a tool, cutting part of a machine	d'Messer vun der Méimaschinn ass stompeg 	MESSER1UNI2	the flat part of a tool or weapon that (usually) has a cutting edge	0.7655496001243591	de flaachen Deel vun engem Instrument oder Waff, deen (normalerweis) e schneidende Rand huet
metallesch	ADJ	metallic	resembling metal	fënns de net, datt d'Waasser e metallesche Goût huet? 	METALLESCH1UNI1	containing or made of or resembling or characteristic of a metal; ; ; - Ambrose Bierce	0.6025999784469604	mat oder aus oder ähnlech oder charakteristesch fir e Metall;
Mëttel	SUBST	product	chemical substance	ech hu scho mat verschiddene Mëttele probéiert, mee ech kréien de Fleck net eraus 	METTEL1UNI4	a chemical substance formed as a result of a chemical reaction	0.6946099996566772	eng chemesch Substanz, déi als Resultat vun enger chemescher Reaktioun entstane gëtt
Mëttelfeld	SUBST	midfield	of a sports pitch	nëmme wéineg Attacke vum Géigner sinn iwwer d'Mëttelfeld erauskomm 	METTELFELD1UNI1	(sports) the middle part of a playing field (as in football or lacrosse)	0.6256213188171387	(Sport) den mëttleren Deel vun engem Spillfeld (wéi am Fussball oder Lacrosse)
Migratioun	SUBST	migration	immigration, emigration	Migratioun , Ëmwelt a Sécherheet waren d'Haapttheeme vun der Walcampagne 	MIGRATIOUN1UNI1	the movement of persons from one country or locality to another	0.703166127204895	d'Bewegung vu Persounen aus engem Land oder enger Lokalitéit an en anert
Mikronesien	NP	Micronesia	subregion of Oceania	Palau a Kiribati waren zwou Etappen op eiser Croisière duerch Mikronesien 	MIKRONESIEN1UNI1	the islands in the northwestern part of Oceania	0.7313747406005859	d'Inselen am nordwestleche Deel vun Ozeanien
mikroskopesch	ADJ	microscopic	very small	hien huet eng mikroskopesch Schrëft 	MIKROSKOPESCH1UNI1	so small as to be invisible without a microscope	0.6739124059677124	sou kleng, datt se ouni Mikroskop net ze gesinn sinn
mikroskopesch	ADJ	microscopic	using a microscope	d'Resultater vun der mikroskopescher Analys kréie mer an dräi Deeg 	MIKROSKOPESCH1UNI2	visible under a microscope; using a microscope	0.7199703454971313	si si ënner engem Mikroskop ze gesinn; mat engem Mikroskop
Mikrowell	SUBST	microwave	electromagnetic wave	Mikrowelle kënne schiedlech sinn 	MIKROWELL1UNI2	a short electromagnetic wave (longer than infrared but shorter than radio waves); used for radar and microwave ovens and for transmitting telephone, facsimile, video and data	0.6212959885597229	eng kuerz elektromagnetesch Welle (laang wéi Infrarot awer méi kuerz wéi Radiowellen); benotzt fir Radar- a Mikrowellenofen a fir d'Transmissioun vun Telefon, Fax, Video a Daten
Militär	SUBST	army	military forces	eisen Eelste wëllt spéiderhi bei d'Militär goen 	MILITAR1UNI1	a permanent organization of the military land forces of a nation or state	0.6456295847892761	eng permanent Organisatioun vun de militäresche Landkraaft vun enger Natioun oder engem Staat
Mineralstoff	SUBST	mineral	inorganic substance	an de Mëllechprodukter si ganz vill Mineralstoffer 	MINERALSTOFF1UNI1	solid homogeneous inorganic substances occurring in nature having a definite chemical composition	0.7524359822273254	Fest homogen anorganesch Substanzen, déi an der Natur sinn, mat enger bestëmmter chemescher Zesummesetzung
Mineur	SUBST	miner	mineworker	beim Accident an der Galerie sinn dräi Mineuren ëmkomm 	MINEUR2UNI1	laborer who works in a mine	0.7643646001815796	Aarbechter, deen an engem Biergbau schafft
Minière	SUBST	mine	excavation	d'Exploitatioun vun der Minière ass net méi rentabel 	MINIERE1UNI1	excavation in the earth from which ores and minerals are extracted	0.7262787818908691	Ausgruewung an der Äerd, aus där Erze a Mineralstoffer extrahéiert ginn
Ministère	SUBST	ministry	government department, administration	de Beamten ass un en anere Ministère attachéiert ginn 	MINISTERE1UNI1	a government department under the direction of a minister	0.7355913519859314	eng Regierungsdepartementer ënner der Leedung vun engem Minister
ministeriell	ADJ	ministerial	of a government department	dofir braucht Dir eng ministeriell Autorisatioun 	MINISTERIELL1UNI1	of or relating to a government minister or ministry	0.7045877575874329	vun oder bezunn op e Regierungsminister oder e Ministère
Minn	SUBST	mine	excavation	an der Minn ass eng Galerie an e Koup gefall 	MINN1UNI1	excavation in the earth from which ores and minerals are extracted	0.7262787818908691	Ausgruewung an der Äerd, aus där Erze a Mineralstoffer extrahéiert ginn
Minutt	SUBST	minute	unit of time	den Zuch fiert a fënnef Minutten 	MINUTT1UNI1	a unit of time equal to 60 seconds or 1/60th of an hour	0.7454997301101685	eng Zäit-Eenheet, déi 60 Sekonnen oder 1/60 vun enger Stonn ass
Minutt	SUBST	minute	short time	hie profitéiert vu jidder fräier Minutt 	MINUTT1UNI2	an indefinitely short time	0.6087512969970703	eng onbestëmmt kuerz Zäit
Mocassin	SUBST	moccasin	soft, comfortable shoe	ech gi richteg gutt a mengen neie Mocassinen 	MOCASSIN1UNI1	soft leather shoe; originally worn by Native Americans	0.6555252075195312	mëll Lederschuh; ursprénglech vun den Indianer vun Amerika gedroe ginn
Mocassin	SUBST	moccasin	Native American shoe	am Musée waren original Mocassinen ausgestallt 	MOCASSIN1UNI2	soft leather shoe; originally worn by Native Americans	0.764485776424408	mëll Lederschuh; ursprénglech vun den Indianer vun Amerika gedroe ginn
moderéieren	VRB	to moderate	to calm, to restrain	moderéier deng Ausdréck eng Grimmel! 	MODEREIEREN1UNI1	restrain	0.7038568258285522	zéien
moer	ADJ	lean	containing little fat	bréng e Stéck more Speck vum Metzler mat! 	MOER1UNI1	containing little excess	0.743239164352417	mat wéineg Iwwerfloss
Moien	SUBST	morning	first part of the day	mäi Papp mécht all Moien de Baart 	MOIEN1UNI2	the first light of day	0.6314408183097839	d'éischt Liicht vum Dag
Moler	SUBST	painter	artist	de Moler war d'ganz Nuecht an sengem Atelier 	MOLER1UNI1	an artist who paints	0.7169689536094666	e Kënschtler deen molt
Molerei	SUBST	painting	art	déi zwou Kolleeginnen hu sech stonnelaang iwwer Molerei ënnerhalen 	MOLEREI1UNI1	make a painting	0.6109625697135925	e Bild ze maachen
Molerei	SUBST	painting	painted picture	d'Molereien an der Hiel sinn e puer dausend Joer al 	MOLEREI1UNI2	make a painting	0.7029660940170288	e Bild ze maachen
Moment	SUBST	moment	short time	mir haten ee Moment gefaart, mer hätten eis verrannt 	MOMENT1UNI1	an indefinitely short time	0.6087512969970703	eng onbestëmmt kuerz Zäit
Moment	SUBST	moment	short time	mat Momenter ass hien net bei der Saach 	MOMENT1UNI1_EGS	an indefinitely short time	0.6087512969970703	eng onbestëmmt kuerz Zäit
Moment	SUBST	moment	point in time	hatt kuckt gär op déi schéi Momenter vu senger Karriär zeréck 	MOMENT1UNI2	a particular point in time	0.6692096590995789	e bestëmmte Punkt an der Zäit
Mondstéck	SUBST	mouthpiece	of a wind instrument	ech brauch en neit Mondstéck fir meng Klarinett 	MONDSTECK1UNI1	the aperture of a wind instrument into which the player blows directly	0.735677182674408	d'Aperture vun engem Bläiseninstrument, an deem de Spiller direkt bléist
Monsieur	SUBST	sir	form of address	entschëllegt, Monsieur , kéint Dir mir soen, wéi vill Auer et ass? 	MONSIEUR1UNI1	term of address for a man	0.6035123467445374	Adress vun engem Mann
Monster	SUBST	monster	imaginary creature	d'Kand huet e Monster mat dräi Käpp a feierrouden Ae gemoolt 	MONSTER1UNI1	an imaginary creature usually having various human and animal parts	0.7779344916343689	eng imaginär Kreatur, déi normalerweis verschidde mënschlech an tierkesch Deeler huet
Monster	SUBST	monster	imaginary creature	wat kënnt do e Monster vun engem Camion gefuer! 	MONSTER1UNI1_EGS	an imaginary creature usually having various human and animal parts	0.7779344916343689	eng imaginär Kreatur, déi normalerweis verschidde mënschlech an tierkesch Deeler huet
Monster	SUBST	monster	awful person	hiert Meedchen ass e Monster ! 	MONSTER1UNI2	a cruel wicked and inhuman person	0.603138267993927	eng grausam béis an onmenschlech Persoun
Montant	SUBST	amount	sum of money	de Client beschwéiert sech, well him de Montant op senger Rechnung ze héich schéngt 	MONTANT1UNI1	a quantity of money	0.6823235750198364	eng Quantitéit u Suen
Moossapparat	SUBST	gauge	measuring instrument	Moossapparater wéi Waasseraueren a Stroumzieler gi geeicht, ier se installéiert ginn 	MOOSSAPPARAT1UNI1	a measuring instrument for measuring and indicating a quantity such as the thickness of wire or the amount of rain etc.	0.7602701187133789	e Messinstrument fir d'Messung an d'Indikatioun vun enger Quantitéit wéi d'Dicke vum Drot oder d'Quantitéit vum Reen etc.
moossen	VRB	to measure	to be of a specified size	ech moosse bal zwee Meter 	MOOSSEN1UNI3	have certain dimensions	0.6403064131736755	hunn gewësse Dimensiounen
moralesch	ADJ	moral	psychological, mental	Merci fir deng moralesch Ënnerstëtzung! 	MORALESCH1UNI2	psychological rather than physical or tangible in effect	0.6099977493286133	psychologesch anstatt kierperlech oder konkret an Effekt
moralesch	ADJ	moral	psychological, mental	ziel him déi schlecht Nouvelle nach net, soss kritt en erëm de Moraleschen ! 	MORALESCH1UNI2_EGS	psychological rather than physical or tangible in effect	0.6099977493286133	psychologesch anstatt kierperlech oder konkret an Effekt
Moss	SUBST	bird	young woman	deng nei Frëndin ass nawell eng zimmlech flott Moss 	MOSS1UNI1	informal terms for a (young) woman	0.6495412588119507	informell Begrëffer fir eng (jonke) Fra
Moud	SUBST	fashion	popular style	enk Boxe sinn elo erëm (am) Moud 	MOUD1UNI1	the latest and most admired style in clothes and cosmetics and behavior	0.6130551695823669	déi lescht a beléifste Stil an der Kleedung a Kosmetik an am Verhalen
Muerch	SUBST	marrow	bone marrow	ech iesse gären d'Muerch aus de Schanken 	MUERCH1UNI1	very tender and very nutritious tissue from marrowbones	0.7244129776954651	ganz zart an héich nahrhaft Gewebe aus Myrbogen
Muerch	SUBST	marrow	bone marrow	déi Keelt geet engem duerch Muerch a Schank 	MUERCH1UNI1_EGS	very tender and very nutritious tissue from marrowbones	0.7244129776954651	ganz zart an héich nahrhaft Gewebe aus Myrbogen
Mueren	SUBST	morning	first part of the day	mäi Papp mécht all Mueren de Baart 	MUEREN1UNI1	the first light of day	0.6314408183097839	d'éischt Liicht vum Dag
Museksgrupp	SUBST	band	of musicians	d'Museksgrupp gëtt beschëllegt, e Lidd plagiéiert ze hunn 	MUSEKSGRUPP1UNI1	instrumentalists not including string players	0.6545997262001038	Instrumentalisten ausser Stringspiller
musikalesch	ADJ	musical	relating to music	d'Chorale suergt fir de musikaleschen Deel vum Programm 	MUSIKALESCH1UNI1	characteristic of or resembling or accompanied by music	0.6082922220230103	charakteristesch fir oder ähnlech oder begleet vun Musek
musikalesch	ADJ	musical	skilled in music	ech kommen aus enger musikalescher Famill 	MUSIKALESCH1UNI2	talented in or devoted to music	0.7400223612785339	talentéiert oder gewidmet fir d'Musek
nach	ADV	only	nothing but	well ech just nach mäin Handy benotzen, hunn ech den Haustelefon ofgemellt 	NACH1UNI10	and nothing more	0.6466680765151978	an näischt méi
nach	ADV	just	not long ago	ech sinn em d'éinescht nach begéint 	NACH1UNI7	only a moment ago	0.8038294911384583	virun engem Moment
nämmlecht	ADJ	same	identical, unchanged	mir mussen eis stänneg mat deenen nämmlechte Problemer erëmklappen 	NAMMLECHT1UNI1	unchanged in character or nature	0.6899386048316956	onverännert am Charakter oder an der Natur
natierlech	ADJ	natural	derived from nature, not artificial	dee Floss ass eng natierlech Grenz tëschent deenen zwee Länner 	NATIERLECH1UNI1	existing in or produced by nature; not artificial or imitation	0.623468279838562	existéierend oder produzéiert vun der Natur; net künstlech oder Imitatioun
Natur	SUBST	nature	natural world	mir ware vun der Natur am Nationalpark begeeschtert 	NATUR1UNI2	the natural physical world including plants and animals and landscapes etc.	0.7268774509429932	d'naturlech physesch Welt, dorënner Planzen an Déieren an d'Landschaften etc.
Navigatioun	SUBST	navigation	passage of ships	d'Navigatioun um Floss ass wéinst Héichwaasser ënnerbrach 	NAVIGATIOUN1UNI1	the guidance of ships or airplanes from place to place	0.6812012791633606	d'Guidatioun vu Schëffer oder Fligeren vun engem Plaz op en anert
